Loại hình nhà ở,Diện tích (m²),Chiều rộng (m),Chiều dài (m),Mặt tiền (m),Số tầng,Số phòng ngủ,Số toilet,Pháp lý,Nội thất,Hướng nhà,Hướng ban công,Đường vào (m),Ngày đăng,Ngày hết hạn,Loại tin,Tên dự án,Đường/Phố,Phường/Xã/Thị trấn,Quận/Huyện,Tỉnh thành,Mức giá (tỷ)
"Nhà ngõ, hẻm",35,,,,4,5,5,Đã có sổ,Có nội thất,,,,10/11/2023,,,,Hồ Đắc Di,Phường Tây Thạnh,Tân Phú,TP Hồ Chí Minh,4.5
"Nhà ngõ, hẻm",80,,,,1,3,2,Đã có sổ,,Đông Nam,,,10/11/2023,,,,Huỳnh Văn Trí,Xã Bình Chánh,Bình Chánh,TP Hồ Chí Minh,1.35
Nhà mặt phố,82,5.33,15,,,4,5,Đã có sổ,,,,,10/11/2023,,,,Quốc lộ 13,Phường Hiệp Bình Phước,TP Thủ Đức,TP Hồ Chí Minh,6.9
Nhà mặt phố,90,6,,,2,4,4,,,Bắc,,,10/11/2023,,,,Đường số 40,Phường Tân Phong,Quận 7,TP Hồ Chí Minh,16.2
Nhà mặt phố,440,10,44,,1,,,,,,,,10/11/2023,,,,Đường Tập Đoàn 6B,Phường Tân Tạo A,Bình Tân,TP Hồ Chí Minh,16
Nhà mặt phố,68,,,,5,9,Nhiều hơn 6 phòng,Đã có sổ,,Đông Nam,,,10/11/2023,,,,Đường Nhiêu Tứ,Phường 7,Phú Nhuận,TP Hồ Chí Minh,19.5
"Nhà ngõ, hẻm",125,,,,,4,,,,,,,10/11/2023,,,,lê văn thọ,Phường 11,Gò Vấp,TP Hồ Chí Minh,9.3
"Nhà ngõ, hẻm",65,,,,,4,,,,,,,10/11/2023,,,,Đường Quang Trung,Phường 14,Gò Vấp,TP Hồ Chí Minh,6.6
"Nhà ngõ, hẻm",35,,,,1,2,2,Giấy tờ khác,Không có nội thất,,,,10/11/2023,,,,47,Phường Hiệp Bình Chánh,TP Thủ Đức,TP Hồ Chí Minh,1.4
"Nhà ngõ, hẻm",93,,,,,4,,,,,,,10/11/2023,,,,Đường Lê Văn Thọ,Phường 11,Gò Vấp,TP Hồ Chí Minh,7
"Nhà ngõ, hẻm",35,,,,3,4,3,Đã có sổ,,Nam,,,10/11/2023,,,,1/ Phạm Văn Chí,Phường 3,Quận 6,TP Hồ Chí Minh,5.6
Nhà phố liền kề,100,,,,4,4,5,Đã có sổ,,Nam,,,10/11/2023,,,,Trần Thị Do,Phường Hiệp Thành,Quận 12,TP Hồ Chí Minh,7.5
Nhà mặt phố,80,,,,,1,1,Đã có sổ,Không có nội thất,Đông Nam,,,10/11/2023,,,,Đường Bến Than,Xã Tân Thạnh Đông,Củ Chi,TP Hồ Chí Minh,1.2
Nhà mặt phố,65,,,,5,5,5,Đã có sổ,Có nội thất,,,,10/11/2023,,,,Đường Tạ Quang Bửu,Phường 6,Quận 8,TP Hồ Chí Minh,11
Nhà mặt phố,52,4,13,,3,4,,,,,,,10/11/2023,,,,Đường Hậu Giang,Phường 6,Quận 6,TP Hồ Chí Minh,5.2
"Nhà ngõ, hẻm",35,3.5,,,2,2,2,,,Tây,,,10/11/2023,,,,Xuân Thới Thượng 32,Xã Xuân Thới Thượng,Hóc Môn,TP Hồ Chí Minh,1.43
"Nhà ngõ, hẻm",140,7,,,,2,1,Đã có sổ,Không có nội thất,,,,10/11/2023,,,,Nguyễn Thị Lắng,Xã Tân Phú Trung,Củ Chi,TP Hồ Chí Minh,2
"Nhà ngõ, hẻm",66.9,4,18,,2,3,2,,,,,,10/11/2023,,,,Thiên Phước,Phường 9,Tân Bình,TP Hồ Chí Minh,7.5
"Nhà ngõ, hẻm",110,,,,4,4,5,Đã có sổ,,Đông Bắc,,,10/11/2023,,,,Đường Quang Trung,Phường Hiệp Phú,TP Thủ Đức,TP Hồ Chí Minh,10.5
"Nhà ngõ, hẻm",38,,,,2,3,2,Giấy tờ khác,Có nội thất,,,,10/11/2023,,,,Huỳnh Tấn Phát,Xã Phú Xuân,Nhà Bè,TP Hồ Chí Minh,1.48
"Nhà ngõ, hẻm",55,,,,2,3,2,Đã có sổ,,Đông Nam,,,10/11/2023,,,,Đường An Phú Tây - Hưng Long,Xã An Phú Tây,Bình Chánh,TP Hồ Chí Minh,0.92
"Nhà ngõ, hẻm",80,,,,3,5,4,Đã có sổ,Có nội thất,,,,10/11/2023,,,,Âu Dương Lân,Phường 3,Quận 8,TP Hồ Chí Minh,8.98
"Nhà ngõ, hẻm",40,6.1999,7,,,4,,,,,,,10/11/2023,,,,Huỳnh Tấn Phát,Phường Phú Thuận,Quận 7,TP Hồ Chí Minh,4
"Nhà ngõ, hẻm",38.5,,,,1,2,2,Giấy tờ khác,Không có nội thất,,,,10/11/2023,,,,46,Phường Hiệp Bình Chánh,TP Thủ Đức,TP Hồ Chí Minh,1.9
Nhà mặt phố,268.8,,,,4,,Nhiều hơn 6 phòng,Đã có sổ,,Tây Bắc,,,10/11/2023,,,,ấp 7,Xã Xuân Thới Thượng,Hóc Môn,TP Hồ Chí Minh,10.4
Nhà mặt phố,52,,,,,3,,,,,,,10/11/2023,,,,Đường Trần Xuân Soạn,Phường Tân Thuận Tây,Quận 7,TP Hồ Chí Minh,8.7
"Nhà ngõ, hẻm",70,,,,,5,,,,,,,10/11/2023,,,,Bàn Cờ,Phường 3,Quận 3,TP Hồ Chí Minh,12
Nhà biệt thự,250,,,,,6,,,,,,,10/11/2023,,,,Nguyễn Văn Đậu,Phường 11,Bình Thạnh,TP Hồ Chí Minh,25
"Nhà ngõ, hẻm",54,,,,4,4,3,Đã có sổ,,Đông Nam,,,10/11/2023,,,,Cao Lỗ,Phường 4,Quận 8,TP Hồ Chí Minh,6.2
"Nhà ngõ, hẻm",44,4,,,3,5,5,Đã có sổ,,,,,10/11/2023,,,,"1003, Lò Gốm",Phường 8,Quận 6,TP Hồ Chí Minh,4.48
"Nhà ngõ, hẻm",50,4.8,,,,3,4,Đã có sổ,Có nội thất,,,,10/11/2023,,,,Bùi Xuân Phái,Phường Tây Thạnh,Tân Phú,TP Hồ Chí Minh,5.3
"Nhà ngõ, hẻm",37,,,,,3,,,,,,,10/11/2023,,,,Đường Bùi Đình Tuý,Phường 12,Bình Thạnh,TP Hồ Chí Minh,4.3
"Nhà ngõ, hẻm",24,,,,2,2,1,Đã có sổ,,Tây,,,10/11/2023,,,,Đường Nguyễn Thần Hiến,Phường 18,Quận 4,TP Hồ Chí Minh,3.5
Nhà mặt phố,80,5,,,,3,3,Đã có sổ,Có nội thất,,,,10/11/2023,,,,Bờ Nhà Thờ,Xã Bình Chánh,Bình Chánh,TP Hồ Chí Minh,1.7
Nhà mặt phố,208,,,,,3,,,,,,,10/11/2023,,,,Trường Chinh,Phường 15,Tân Bình,TP Hồ Chí Minh,35
Nhà phố liền kề,60,,,,3,4,3,Đã có sổ,,Bắc,,,10/11/2023,,,,Đường Dương Cát Lợi,Thị trấn Nhà Bè,Nhà Bè,TP Hồ Chí Minh,5.85
"Nhà ngõ, hẻm",65,,,,,4,,,,,,,10/11/2023,,,,Đường Hùng Vương,Phường 4,Quận 5,TP Hồ Chí Minh,10
"Nhà ngõ, hẻm",40,,,,4,6,Nhiều hơn 6 phòng,Đã có sổ,Có nội thất,,,,10/11/2023,,,,Lý Thường Kiệt,Phường 9,Tân Bình,TP Hồ Chí Minh,5.99
Nhà mặt phố,100,5,20,,,4,5,,,,,,10/11/2023,,,,Song Hành,Phường An Phú,TP Thủ Đức,TP Hồ Chí Minh,13
"Nhà ngõ, hẻm",55,4,15,,4,5,,Đã có sổ,,,,,10/11/2023,,,,lê đức tho,Phường 6,Gò Vấp,TP Hồ Chí Minh,3.6
"Nhà ngõ, hẻm",10,,,,,2,2,Đã có sổ,Có nội thất,,,,10/11/2023,,,,Đoàn Văn Bơ,Phường 14,Quận 4,TP Hồ Chí Minh,1.5
Nhà biệt thự,90,5,,,3,3,,Đã có sổ,Có nội thất,,,,10/11/2023,,,,BÙI QUANG LÀ,Phường 12,Gò Vấp,TP Hồ Chí Minh,8
Nhà mặt phố,232,7,,,1,2,,Đã có sổ,Không có nội thất,,,,10/11/2023,,,,suối  lội,Xã Tân An Hội,Củ Chi,TP Hồ Chí Minh,1.3
"Nhà ngõ, hẻm",50,4.6999,,,1,3,2,Đã có sổ,,,,,10/11/2023,,,,Đường Chuyên Dùng Chính,Phường Phú Mỹ,Quận 7,TP Hồ Chí Minh,3.6
"Nhà ngõ, hẻm",50,,,,2,4,3,Đã có sổ,Có nội thất,,,,10/11/2023,,,,Đường Lã Xuân Oai,Phường Tăng Nhơn Phú A,TP Thủ Đức,TP Hồ Chí Minh,4.8
Nhà biệt thự,240,13.5,21,,,4,5,,,,,,10/11/2023,,,,Tân Hiệp 17,Xã Tân Hiệp,Hóc Môn,TP Hồ Chí Minh,9.1
"Nhà ngõ, hẻm",111,,,,,5,,Đã có sổ,,,,,10/11/2023,,,,Hoàng Hoa Thám,Phường 6,Bình Thạnh,TP Hồ Chí Minh,16.5
"Nhà ngõ, hẻm",100,5,20,,,5,5,Đã có sổ,,,,,10/11/2023,,,,Võ Văn Dũng,Phường Tân Thành,Tân Phú,TP Hồ Chí Minh,10.5
Nhà mặt phố,35,,,,3,5,4,Đã có sổ,,Tây,,,10/11/2023,,,,Hồ Văn Long,Phường Bình Hưng Hoà B,Bình Tân,TP Hồ Chí Minh,2.68
Nhà mặt phố,45,,,,6,6,5,Đã có sổ,,Tây Bắc,,,10/11/2023,,,,Lạc Long Quân,Phường 3,Quận 11,TP Hồ Chí Minh,9.1
Nhà biệt thự,260,14,16,,,3,4,Đã có sổ,,,,,10/11/2023,,,,Đường Quang Trung,Phường 11,Gò Vấp,TP Hồ Chí Minh,17.7
"Nhà ngõ, hẻm",96,,,,5,5,5,Đã có sổ,Có nội thất,,,,10/11/2023,,,,Tô Hiệu,Phường Hiệp Tân,Tân Phú,TP Hồ Chí Minh,10.5
Nhà mặt phố,100,,,,1,3,3,Đã có sổ,Có nội thất,,,,10/11/2023,,,,Đường Trịnh Như Khuê,Xã Bình Chánh,Bình Chánh,TP Hồ Chí Minh,0.769
"Nhà ngõ, hẻm",37,,,,,3,4,,,,,,10/11/2023,,,,Đường Hưng Phú,Phường 8,Quận 8,TP Hồ Chí Minh,9.1
"Nhà ngõ, hẻm",15,,,,2,2,2,Đã có sổ,Có nội thất,,,,10/11/2023,,,,Đường Trịnh Đình Trọng,Phường Phú Trung,Tân Phú,TP Hồ Chí Minh,1.85
"Nhà ngõ, hẻm",75,,,,5,5,6,Đã có sổ,Có nội thất,,,,10/11/2023,,,,Bàu Cát 1,Phường 12,Tân Bình,TP Hồ Chí Minh,7.99
Nhà mặt phố,184,,,,,3,,,,,,,10/11/2023,,,,Phạm Ngọc Thạch,Phường Võ Thị Sáu,Quận 3,TP Hồ Chí Minh,160
Nhà mặt phố,116,,,,,,,,,,,,10/11/2023,,,,Nguyễn Xiển,Phường Long Thạnh Mỹ,TP Thủ Đức,TP Hồ Chí Minh,9.3
Nhà phố liền kề,12,,,,2,1,1,Đã có sổ,,Tây,,,10/11/2023,,,,Âu Dương Lân,Phường 3,Quận 8,TP Hồ Chí Minh,1.58
Nhà phố liền kề,50,4,13,,,4,,,,Nam,,,10/11/2023,,,,Tx22,Phường Thạnh Xuân,Quận 12,TP Hồ Chí Minh,4.165
Nhà mặt phố,90,,,,2,2,4,Đã có sổ,Có nội thất,,,,10/11/2023,,,,Hưng Phú,Phường 9,Quận 8,TP Hồ Chí Minh,10.2
"Nhà ngõ, hẻm",47.2,3,15,,,2,1,Đã có sổ,,,,,10/11/2023,,,,Đường Bình Đông,Phường 15,Quận 8,TP Hồ Chí Minh,2.45
"Nhà ngõ, hẻm",48,5,,,2,3,2,Đã có sổ,,,,,10/11/2023,,,,"41/18/9, Đường Nguyễn Oanh",Phường 10,Gò Vấp,TP Hồ Chí Minh,5.1
"Nhà ngõ, hẻm",70,,,,,8,,,,,,,10/11/2023,,,,Đường Nguyễn Cửu Vân,Phường 17,Bình Thạnh,TP Hồ Chí Minh,10.5
"Nhà ngõ, hẻm",32,4,8,,,2,2,,,,,,10/11/2023,,,,Lê Đức Thọ,Phường 15,Gò Vấp,TP Hồ Chí Minh,1.59
"Nhà ngõ, hẻm",65,4,,,2,3,2,Đã có sổ,,,,,10/11/2023,,,,Gò Xoài,Phường Bình Hưng Hoà A,Bình Tân,TP Hồ Chí Minh,5.4
Nhà mặt phố,130,,,,,3,,,,,,,10/11/2023,,,,Phan Kế Bính,Phường Đa Kao,Quận 1,TP Hồ Chí Minh,85
"Nhà ngõ, hẻm",40,4,10,,2,2,,Đã có sổ,,,,,10/11/2023,,,,Tỉnh lộ 10,Phường Bình Trị Đông,Bình Tân,TP Hồ Chí Minh,2.6
Nhà mặt phố,60,4,15,,,4,,Đã có sổ,Có nội thất,,,,10/11/2023,,,,Bác Ái,Phường Tân Thành,Tân Phú,TP Hồ Chí Minh,9.7
"Nhà ngõ, hẻm",47,3.7999,,,5,4,5,Đã có sổ,,,,,10/11/2023,,,,Phạm Văn Chiêu,Phường 9,Gò Vấp,TP Hồ Chí Minh,6.2
"Nhà ngõ, hẻm",86,,,,2,4,4,Đã có sổ,,Tây Nam,,,10/11/2023,,,,Xô Viết Nghệ Tĩnh,Phường 26,Bình Thạnh,TP Hồ Chí Minh,6.85
"Nhà ngõ, hẻm",95,7,16,,,6,,,,,,,10/11/2023,,,,Trần Huy Liệu,Phường 15,Phú Nhuận,TP Hồ Chí Minh,16.5
"Nhà ngõ, hẻm",40,,,,5,3,5,Đã có sổ,Không có nội thất,,,,10/11/2023,,,,Trương Công Định,Phường 14,Tân Bình,TP Hồ Chí Minh,5.9
Nhà mặt phố,60,,,,4,5,5,Đã có sổ,Có nội thất,,,,10/11/2023,,,,Trân Thi Hè,Phường Hiệp Thành,Quận 12,TP Hồ Chí Minh,5.69
"Nhà ngõ, hẻm",142,5,,,,8,Nhiều hơn 6 phòng,Đã có sổ,,Đông Bắc,,,10/11/2023,,,,Hồ Văn Tắng,Xã Tân Phú Trung,Củ Chi,TP Hồ Chí Minh,1.35
Nhà mặt phố,60,,,,,1,,Đã có sổ,,,,,10/11/2023,,,,Nguyễn Trường Tộ,Phường Tân Thành,Tân Phú,TP Hồ Chí Minh,11
"Nhà ngõ, hẻm",18,,,,2,2,2,Đã có sổ,Có nội thất,,,,10/11/2023,,,,Đường Phan Văn Trị,Phường 5,Gò Vấp,TP Hồ Chí Minh,2.45
"Nhà ngõ, hẻm",55,,,,4,6,4,Đã có sổ,Có nội thất,,,,10/11/2023,,,,"22/2, Đường Nguyễn Văn Quá",Phường Đông Hưng Thuận,Quận 12,TP Hồ Chí Minh,4.9
"Nhà ngõ, hẻm",215,8.2,16.2,,,2,1,,,,,,10/11/2023,,,,Lê Văn Lương,Xã Nhơn Đức,Nhà Bè,TP Hồ Chí Minh,4.3
"Nhà ngõ, hẻm",67,4.4,,,,3,,Đã có sổ,,,,,10/11/2023,,,,Phan Văn Hớn,Phường Tân Thới Nhất,Quận 12,TP Hồ Chí Minh,4
Nhà mặt phố,215,6,35,,,2,,Đã có sổ,Có nội thất,,,,10/11/2023,,,,Nguyễn Văn Quá,Phường Đông Hưng Thuận,Quận 12,TP Hồ Chí Minh,9.7
Nhà mặt phố,80,4,20,,2,3,2,,,,,,10/11/2023,,,,Bàu Cát,Phường 12,Tân Bình,TP Hồ Chí Minh,7.9
"Nhà ngõ, hẻm",15,3.5,,,,2,2,Đã có sổ,Không có nội thất,,,,10/11/2023,,,,Đường Phạm Ngũ Lão,Phường 7,Gò Vấp,TP Hồ Chí Minh,1.75
Nhà phố liền kề,57,,,,3,4,6,Đã có sổ,,Tây Bắc,,,10/11/2023,,,,Tl41,Phường Hiệp Thành,Quận 12,TP Hồ Chí Minh,5.4
"Nhà ngõ, hẻm",60,,,,1,2,2,Đã có sổ,,Đông Nam,,,10/11/2023,,,,Đường Nguyễn Thị Thử,Xã Xuân Thới Sơn,Hóc Môn,TP Hồ Chí Minh,1.6
Nhà mặt phố,50,,,,4,5,5,Đã có sổ,Có nội thất,,,,10/11/2023,,,,Đường Số 18,Phường 4,Quận 4,TP Hồ Chí Minh,10.8
"Nhà ngõ, hẻm",120,8,,,,4,,Đã có sổ,Không có nội thất,Tây,,,10/11/2023,,,,Xts20,Xã Xuân Thới Sơn,Hóc Môn,TP Hồ Chí Minh,3.85
"Nhà ngõ, hẻm",82,4,21,,4,5,,Đã có sổ,,,,,10/11/2023,,,,Đường Thống Nhất,Phường 15,Gò Vấp,TP Hồ Chí Minh,6.4
Nhà mặt phố,474,,,,1,5,3,Đã có sổ,,Tây,,,10/11/2023,,,,đoàn minh triết,Xã Thái Mỹ,Củ Chi,TP Hồ Chí Minh,2.5
"Nhà ngõ, hẻm",43,,,,3,4,4,Đã có sổ,,Tây Bắc,,,10/11/2023,,,,Đường Số 5,Phường 16,Gò Vấp,TP Hồ Chí Minh,4.89
Nhà mặt phố,80,4,20,,,4,,Đã có sổ,Có nội thất,,,,10/11/2023,,,,Đường Trịnh Như Khuê,Xã Bình Chánh,Bình Chánh,TP Hồ Chí Minh,1.2
"Nhà ngõ, hẻm",64.5,,,,4,5,5,Đã có sổ,,Tây Bắc,,,10/11/2023,,,,Trương Thị Hoa,Phường Tân Thới Hiệp,Quận 12,TP Hồ Chí Minh,6.39
Nhà phố liền kề,65,,,,1,2,2,Đã có sổ,,Đông,,,10/11/2023,,,,Tân Hòa đông,Phường Bình Trị Đông,Bình Tân,TP Hồ Chí Minh,3.6
"Nhà ngõ, hẻm",74,,,,,2,2,Đã có sổ,,Tây Bắc,,,10/11/2023,,,,Đường số 17,Phường Linh Trung,TP Thủ Đức,TP Hồ Chí Minh,3.5
Nhà mặt phố,50,,,,2,2,2,Đã có sổ,Có nội thất,,,,10/11/2023,,,,An Hạ,Xã Phạm Văn Hai,Bình Chánh,TP Hồ Chí Minh,0.37
Nhà mặt phố,57,,,,4,5,4,Đã có sổ,,Tây Bắc,,,10/11/2023,,,,Tân Chánh Hiệp 08,Phường Tân Chánh Hiệp,Quận 12,TP Hồ Chí Minh,7.6
"Nhà ngõ, hẻm",34,,,,,2,2,Đã có sổ,,,,,10/11/2023,,,,Hẻm 122 Tôn Đản,Phường 8,Quận 4,TP Hồ Chí Minh,1.4
Nhà mặt phố,90,5,,,4,4,6,Đã có sổ,,,,,10/11/2023,,,,Nguyên Thi Năm,Phường Tân Chánh Hiệp,Quận 12,TP Hồ Chí Minh,6.3
Nhà mặt phố,58,,,,3,2,,Đã có sổ,Không có nội thất,Nam,,,10/11/2023,,,,Đường Số 4,Phường 4,Quận 4,TP Hồ Chí Minh,7.3
"Nhà ngõ, hẻm",83,,,,,4,,,,,,,10/11/2023,,,,Lương Thế Vinh,Phường Tân Thới Hòa,Tân Phú,TP Hồ Chí Minh,6.7
"Nhà ngõ, hẻm",90,7.1999,12,,7,,,,,,,,10/11/2023,,,,"Võ Thị Nhờ, Hẻm 487 Huỳnh Tấn Phát",Phường Tân Thuận Đông,Quận 7,TP Hồ Chí Minh,9.7
"Nhà ngõ, hẻm",15.3,3,,,2,2,2,Đã có sổ,,,,,10/11/2023,,,,"1170, 3 Tháng 2",Phường 12,Quận 11,TP Hồ Chí Minh,1.85
"Nhà ngõ, hẻm",60,,,,2,2,2,Đã có sổ,,Tây Nam,,,10/11/2023,,,,Hưng Nhơn,Xã Tân Kiên,Bình Chánh,TP Hồ Chí Minh,0.9
Nhà mặt phố,122,8,16,,,6,,,,,,,10/11/2023,,,,Phan Xích Long,Phường 2,Phú Nhuận,TP Hồ Chí Minh,36
"Nhà ngõ, hẻm",60,3.6,,,,3,2,Đã có sổ,Không có nội thất,,,,10/11/2023,,,,Đường Dương Đình Hội,Phường Phước Long B,TP Thủ Đức,TP Hồ Chí Minh,2.7
Nhà mặt phố,60,,,,4,4,3,Đã có sổ,Có nội thất,,,,10/11/2023,,,,10,Phường An Lạc A,Bình Tân,TP Hồ Chí Minh,6.69
"Nhà ngõ, hẻm",50,,,,,6,,Đã có sổ,,,,,10/11/2023,,,,Đường Tân Kỳ Tân Quý,Phường Tân Quý,Tân Phú,TP Hồ Chí Minh,5.6
"Nhà ngõ, hẻm",30,3.6,,,5,3,4,Đã có sổ,,,,,10/11/2023,,,,Vĩnh Viễn,Phường 4,Quận 10,TP Hồ Chí Minh,6.1
Nhà mặt phố,60,4,,,,2,2,Đã có sổ,Có nội thất,,,,10/11/2023,,,,Đường Lê Đình Cẩn,Phường Tân Tạo,Bình Tân,TP Hồ Chí Minh,3.45
Nhà phố liền kề,80,,,,4,4,5,Đã có sổ,,Tây Nam,,,10/11/2023,,,,Huỳnh Tấn Phát,Xã Phú Xuân,Nhà Bè,TP Hồ Chí Minh,7.199
"Nhà ngõ, hẻm",45,5,9,,2,2,2,,,,,,10/11/2023,,,,Thạch Lam,Phường Phú Thạnh,Tân Phú,TP Hồ Chí Minh,4.6
"Nhà ngõ, hẻm",42,,,,,3,,,,,,,10/11/2023,,,,Khuỳnh Khương An,Phường 5,Gò Vấp,TP Hồ Chí Minh,3.75
"Nhà ngõ, hẻm",33,,,,3,3,2,Đã có sổ,Không có nội thất,,,,10/11/2023,,,,Tỉnh lộ 10,Phường Bình Trị Đông,Bình Tân,TP Hồ Chí Minh,3.1
"Nhà ngõ, hẻm",64,4,,,4,4,5,Đã có sổ,,,,,10/11/2023,,,,Hương Lộ 2,Phường Bình Trị Đông,Bình Tân,TP Hồ Chí Minh,4.8
"Nhà ngõ, hẻm",12,3,,,2,2,,Đã có sổ,,Nam,,,10/11/2023,,,,Trần Xuân Soạn,Phường Tân Hưng,Quận 7,TP Hồ Chí Minh,1.53
"Nhà ngõ, hẻm",65,,,,1,3,3,Đã có sổ,Có nội thất,,,,10/11/2023,,,,Lê Văn Sỹ,Phường 14,Quận 3,TP Hồ Chí Minh,1.26
"Nhà ngõ, hẻm",52,,,,,1,1,Đã có sổ,,,,,10/11/2023,,,,Đường Trần Thị Hè,Phường Hiệp Thành,Quận 12,TP Hồ Chí Minh,3.25
"Nhà ngõ, hẻm",22,,,,1,2,2,Đã có sổ,,Tây,,,10/11/2023,,,,Thới An 4,Phường Thới An,Quận 12,TP Hồ Chí Minh,1.3
"Nhà ngõ, hẻm",94,,,,3,4,3,Đã có sổ,,Đông Nam,,,10/11/2023,,,,phạm văn bạch,Phường 15,Tân Bình,TP Hồ Chí Minh,12.5
"Nhà ngõ, hẻm",57,,,,4,4,3,Đã có sổ,Không có nội thất,,,,10/11/2023,,,,Đường Phan Huy Ích,Phường 15,Tân Bình,TP Hồ Chí Minh,8
"Nhà ngõ, hẻm",23,,,,,3,,Đã có sổ,Có nội thất,,,,10/11/2023,,,,Đường Tây Thạnh,Phường Sơn Kỳ,Tân Phú,TP Hồ Chí Minh,2
"Nhà ngõ, hẻm",49,4,,,2,2,2,Đã có sổ,,,,,10/11/2023,,,,Tân Quý,Phường Tân Quý,Tân Phú,TP Hồ Chí Minh,4
"Nhà ngõ, hẻm",61,4.8,,,4,4,,Đã có sổ,,,,,10/11/2023,,,,Đường Lê Văn Quới,Phường Bình Hưng Hoà A,Bình Tân,TP Hồ Chí Minh,5
Nhà mặt phố,45,3.8,,,4,4,4,Đã có sổ,,,,,10/11/2023,,,,Đường Âu Dương Lân,Phường 3,Quận 8,TP Hồ Chí Minh,9.5
"Nhà ngõ, hẻm",39,,,,4,4,3,Đã có sổ,,,,,10/11/2023,,,,Đường Nguyễn Súy,Phường Tân Quý,Tân Phú,TP Hồ Chí Minh,5
Nhà mặt phố,155,,,,4,4,4,Đã có sổ,Có nội thất,,,,10/11/2023,,,,Bùi Minh Trực,Phường 6,Quận 8,TP Hồ Chí Minh,12.9
"Nhà ngõ, hẻm",50,,,,,2,2,Đã có sổ,Có nội thất,,,,10/11/2023,,,,Đường Âu Cơ,Phường 10,Tân Bình,TP Hồ Chí Minh,4.3
Nhà mặt phố,50,,,,4,5,6,Đã có sổ,Có nội thất,,,,10/11/2023,,,,Bùi Minh Trực,Phường 6,Quận 8,TP Hồ Chí Minh,8.9
Nhà mặt phố,61,4.5,13.5,,2,2,2,,,,,,10/11/2023,,,,Đường Tùng Thiện Vương,Phường 11,Quận 8,TP Hồ Chí Minh,6.9
Nhà mặt phố,48,4,12,,5,5,5,,,,,,10/11/2023,,,,Đường Nguyễn Thị Tần,Phường 2,Quận 8,TP Hồ Chí Minh,10.9
"Nhà ngõ, hẻm",40,,,,3,4,3,Đã có sổ,,Tây Bắc,,,10/11/2023,,,,Đường Thống Nhất,Phường 11,Gò Vấp,TP Hồ Chí Minh,5.2
"Nhà ngõ, hẻm",40,,,,,2,,,,,,,10/11/2023,,,,Phú Thọ Hoà,Phường Phú Thọ Hòa,Tân Phú,TP Hồ Chí Minh,3.4
"Nhà ngõ, hẻm",86.5,7,12,,,5,,,,,,,10/11/2023,,,,Quang Trung,Phường 14,Gò Vấp,TP Hồ Chí Minh,6.3
"Nhà ngõ, hẻm",64,4.2,,,4,4,4,Đã có sổ,,,,,10/11/2023,,,,Đường Phan Huy Ích,Phường 12,Gò Vấp,TP Hồ Chí Minh,5.7
"Nhà ngõ, hẻm",80,5,16,,,3,5,Đã có sổ,,,,,10/11/2023,,,,Phạm Phú Thứ,Phường 11,Tân Bình,TP Hồ Chí Minh,6.8
Nhà phố liền kề,64,,,,,4,,,,,,,10/11/2023,,,,Lê Thị Riêng,Phường Thới An,Quận 12,TP Hồ Chí Minh,5.3
"Nhà ngõ, hẻm",66,12,5.5,,,5,5,Đã có sổ,,,,,10/11/2023,,,,Đường Thống Nhất,Phường 16,Gò Vấp,TP Hồ Chí Minh,5.8
"Nhà ngõ, hẻm",21,,,,2,2,1,Đã có sổ,Không có nội thất,,,,10/11/2023,,,,Cách Mạng Tháng Tám,Phường 13,Quận 10,TP Hồ Chí Minh,3.2
Nhà phố liền kề,50,,,,4,4,4,Đã có sổ,Có nội thất,,,,10/11/2023,,,,Đường Huỳnh Tấn Phát,Phường Phú Mỹ,Quận 7,TP Hồ Chí Minh,6.9
"Nhà ngõ, hẻm",50,,,,,2,2,,,,,,10/11/2023,,,,Phan Văn Trị,Phường 11,Bình Thạnh,TP Hồ Chí Minh,5.35
"Nhà ngõ, hẻm",24.5,3,,,,3,3,Đã có sổ,Không có nội thất,,,,10/11/2023,,,,Tôn Đảng,Phường 15,Quận 4,TP Hồ Chí Minh,3.4
Nhà mặt phố,68,5,16,,5,6,Nhiều hơn 6 phòng,,,,,,10/11/2023,,,,Bông Sao,Phường 5,Quận 8,TP Hồ Chí Minh,14
Nhà mặt phố,70,,,,1,2,3,Đã có sổ,Không có nội thất,,,,10/11/2023,,,,Đường Lê Văn Lương,Phường Tân Phong,Quận 7,TP Hồ Chí Minh,1.26
"Nhà ngõ, hẻm",48,,,,5,4,5,Đã có sổ,,,,,10/11/2023,,,,Hoàng Sa,Phường Đa Kao,Quận 1,TP Hồ Chí Minh,12.8
"Nhà ngõ, hẻm",15,,,,,3,,Đã có sổ,Có nội thất,,,,10/11/2023,,,,Âu Cơ,Phường Phú Trung,Tân Phú,TP Hồ Chí Minh,1
"Nhà ngõ, hẻm",37.5,,,,,2,,,,,,,10/11/2023,,,,Nguyễn Xí,Phường 13,Bình Thạnh,TP Hồ Chí Minh,2.8
"Nhà ngõ, hẻm",62,,,,1,2,2,Đã có sổ,,Đông Nam,,,10/11/2023,,,,Tô Ngọc Vân,Phường Tam Phú,TP Thủ Đức,TP Hồ Chí Minh,4.2
Nhà phố liền kề,162,6,27,,,,,Đã có sổ,,,,,10/11/2023,,,,Phan Văn Hớn,Phường 15,Tân Bình,TP Hồ Chí Minh,7.6
