Loại hình nhà ở,Diện tích (m²),Chiều rộng (m),Chiều dài (m),Mặt tiền (m),Số tầng,Số phòng ngủ,Số toilet,Pháp lý,Nội thất,Hướng nhà,Hướng ban công,Đường vào (m),Ngày đăng,Ngày hết hạn,Loại tin,Tên dự án,Đường/Phố,Phường/Xã/Thị trấn,Quận/Huyện,Tỉnh thành,Mức giá (tỷ)
Chung cư,105,,,,,3,2,,,,,,10/05/2023,,,,"Block B, Nguyễn Văn Linh",Xã Bình Hưng,Bình Chánh,TP Hồ Chí Minh,2.8
Chung cư,118,,,,,3,2,Đã có sổ,Có nội thất,,,,10/05/2023,,,,Phan Huy ích,Phường 15,Tân Bình,TP Hồ Chí Minh,2.7
Chung cư,86,,,,,2,2,,,Tây,,,10/05/2023,,,,"341, Cao Đạt",Phường 1,Quận 5,TP Hồ Chí Minh,3.15
Chung cư,52,,,,,2,1,,,Tây Bắc,,,10/05/2023,,,,Đường Hồ Văn Huê,Phường 9,Phú Nhuận,TP Hồ Chí Minh,2.5
Chung cư,85,,,,,2,,,,,,,10/05/2023,,,,Hoàng Hoa Thám,Phường 13,Tân Bình,TP Hồ Chí Minh,3.4
Chung cư,63,,,,,2,2,,,,,,10/05/2023,,,,Bình Hưng Hòa A,Phường Bình Hưng Hoà B,Bình Tân,TP Hồ Chí Minh,1.8
Chung cư,46.8,,,,,1,1,Đã có sổ,,,,,10/05/2023,,,,Phan Văn Trị,Phường 11,Bình Thạnh,TP Hồ Chí Minh,1.45
Chung cư,76,,,,,2,2,,,Tây Bắc,,,10/05/2023,,,,"Đường 672 KP1, Phước Long B",Phường Phước Long B,TP Thủ Đức,TP Hồ Chí Minh,2.2
Chung cư,98,,,,,3,,Đã có sổ,Có nội thất,,,,10/05/2023,,,,"Lô S10-2, Tân Phú",Phường Tân Phú,Quận 7,TP Hồ Chí Minh,4.85
Chung cư,36.5,,,,,1,1,,,Đông Nam,,,10/05/2023,,,,"117/80, Hồ Văn Long",Phường Tân Tạo,Bình Tân,TP Hồ Chí Minh,0.65
Chung cư,53,,,,,2,1,,,Tây Bắc,Đông Nam,,10/05/2023,,,,"239 – 241 – 278, Hòa Bình",Phường Hiệp Tân,Tân Phú,TP Hồ Chí Minh,2.65
Chung cư,44,,,,,2,1,,,,,,10/05/2023,,,,Huỳnh Văn Chính,Phường Phú Trung,Tân Phú,TP Hồ Chí Minh,1.5
Chung cư,47,,,,,1,1,,,,,,10/05/2023,,,,"Số 1, Tôn Thất Thuyết",Phường 1,Quận 4,TP Hồ Chí Minh,2.4
Chung cư,47,,,,,1,,,,Đông Bắc,Đông Bắc,,10/05/2023,,,,Nguyễn Xiển,Phường Long Thạnh Mỹ,TP Thủ Đức,TP Hồ Chí Minh,1.73
Chung cư,50,,,,,3,2,,,,,,10/05/2023,,,,Đường Nguyễn Thị Định,Phường Cát Lái,TP Thủ Đức,TP Hồ Chí Minh,2.257505658
Chung cư,92,,,,,3,2,,,Tây Bắc,,,10/05/2023,,,,Phố Tạ Quang Bửu,Phường 6,Quận 8,TP Hồ Chí Minh,4.2
Chung cư,146,,,,,3,2,,,Tây Bắc,Đông Nam,,10/05/2023,,,,"854, đường Tạ Quang Bửu",Phường 5,Quận 8,TP Hồ Chí Minh,4.65
Chung cư,44,,,,,1,1,,,Đông,,,10/05/2023,,,,"18-A019, Khuông Việt",Phường Phú Trung,Tân Phú,TP Hồ Chí Minh,4
Chung cư,28.8,,,,,2,1,,,Nam,Nam,,10/05/2023,,,,"VJM5 + 734, Tô Ký",Xã Thới Tam Thôn,Hóc Môn,TP Hồ Chí Minh,0.15
Chung cư,65,,,,,2,2,Đã có sổ,,,,,10/05/2023,,,,"175, Trương Định",Phường 9,Quận 3,TP Hồ Chí Minh,4
Chung cư,97,,,,,3,2,Đang chờ sổ,,,,,10/05/2023,,,,Lê Đại Hành,Phường 15,Quận 11,TP Hồ Chí Minh,5.7
Chung cư,52,,,,,2,1,,,Tây,,,10/05/2023,,,,"Chung Cư Miếu Nỗi 18 Tầng, Vũ Huy Tấn",Phường 3,Bình Thạnh,TP Hồ Chí Minh,2.98
Chung cư,87,,,,,2,,,,,,,10/05/2023,,,,Đường số 17,Phường Hiệp Bình Chánh,TP Thủ Đức,TP Hồ Chí Minh,3.75
Chung cư,84,,,,,2,2,,,Tây Nam,,,10/05/2023,,,,"208, Nguyễn Hữu Cảnh",Phường 22,Bình Thạnh,TP Hồ Chí Minh,7.95
Chung cư,70,,,,,2,,,,,,,10/05/2023,,,,Phạm Phú Thứ,Phường 11,Tân Bình,TP Hồ Chí Minh,3.3
Chung cư,35,,,,,1,,,,,,,10/05/2023,,,,Lê Đức Thọ,Phường 13,Gò Vấp,TP Hồ Chí Minh,
Chung cư,36,,,,,1,1,Đang chờ sổ,,,,,10/05/2023,,,,"16, Phổ Quang",Phường 2,Tân Bình,TP Hồ Chí Minh,1.69
Chung cư,85,,,,,2,2,,,,,,10/05/2023,,,,"2, 2 110A Phạm Văn Đồng",Phường 3,Gò Vấp,TP Hồ Chí Minh,3.9
Chung cư,135.2,,,,,3,2,,Có nội thất,,,,10/05/2023,,,,undefined,Phường An Phú,TP Thủ Đức,TP Hồ Chí Minh,6.4
Chung cư,55,,,,,1,,Đã có sổ,Có nội thất,,,,10/05/2023,,,,"53-55, Bà Huyện Thanh Quan",Phường Võ Thị Sáu,Quận 3,TP Hồ Chí Minh,5.5
Chung cư,81,,,,,2,2,Đang chờ sổ,Không nội thất,,,,10/05/2023,,,,"146, Nguyễn Văn Trỗi",Phường 8,Phú Nhuận,TP Hồ Chí Minh,4.8
Chung cư,32,,,,,1,1,Đã có sổ,,,,,10/05/2023,,,,Bàu Cát 1,Phường 14,Tân Bình,TP Hồ Chí Minh,1.5
Chung cư,38,,,,,1,1,Đã có sổ,,,,,10/05/2023,,,,Nguyễn Xiển,Phường Long Thạnh Mỹ,TP Thủ Đức,TP Hồ Chí Minh,1.85
Chung cư,96,,,,,3,3,Đã có sổ,,Đông Nam,Đông Nam,,10/05/2023,,,,"171A, Hoàng Hoa Thám",Phường 13,Tân Bình,TP Hồ Chí Minh,4.5
Chung cư,72,,,,,2,2,,,Đông Nam,Đông Nam,,10/05/2023,,,,Cao Đạt,Phường 1,Quận 5,TP Hồ Chí Minh,2.7
Chung cư,90,,,,,3,2,,,Tây Nam,,,10/05/2023,,,,"số 1A, Tạ Quang Bửu",Phường 6,Quận 8,TP Hồ Chí Minh,2.75
Chung cư,62,,,,,2,2,,,Đông Bắc,,,10/05/2023,,,,"10, Trung Mỹ Tây 2A",Phường Trung Mỹ Tây,Quận 12,TP Hồ Chí Minh,1.65
Chung cư,87,,,,,2,2,Đang chờ sổ,,Đông Nam,Đông Nam,,10/05/2023,,,,Phan Huy ích,Phường 15,Tân Bình,TP Hồ Chí Minh,2.5
Chung cư,127,,,,,3,1,Đã có sổ,,,,,10/05/2023,,,,"Lô 13E, 7",Xã Phong Phú,Bình Chánh,TP Hồ Chí Minh,3
Chung cư,115,,,,,2,2,,,Nam,,,10/05/2023,,,,"1177, Huỳnh Tấn Phát",Phường Phú Thuận,Quận 7,TP Hồ Chí Minh,4.5
Chung cư,53,,,,,2,,,,,,,10/05/2023,,,,Nguyễn Thị Định,Phường Cát Lái,TP Thủ Đức,TP Hồ Chí Minh,1.13
Chung cư,90,,,,,2,2,Đã có sổ,,,,,10/05/2023,,,,"202, Nguyễn Duy Trinh",Phường Bình Trưng Tây,TP Thủ Đức,TP Hồ Chí Minh,2.75
Chung cư,60,,,,,2,1,,,,,,10/05/2023,,,,"53, Nguyễn Sơn",Phường Phú Thạnh,Tân Phú,TP Hồ Chí Minh,1.8
Chung cư,60,,,,,2,2,,,Đông,Bắc,,10/05/2023,,,,Tân Túc,Thị trấn Tân Túc,Bình Chánh,TP Hồ Chí Minh,2.7
Chung cư,73,,,,,2,1,,,Đông Bắc,,,10/05/2023,,,,Phạm Thế Hiển,Phường 7,Quận 8,TP Hồ Chí Minh,1.53
Chung cư,87,,,,,3,,,,Đông Bắc,Tây Nam,,10/05/2023,,,,Hiệp Bình Chánh,Phường Hiệp Bình Chánh,TP Thủ Đức,TP Hồ Chí Minh,4.8
Chung cư,54,,,,,1,1,Đang chờ sổ,,,,,10/05/2023,,,,"Số 4, Đào Trí",Phường Phú Thuận,Quận 7,TP Hồ Chí Minh,2.05
Chung cư,27,,,,,1,1,,,,,,10/05/2023,,,,Đường Nguyễn Hữu Thọ,Phường Tân Hưng,Quận 7,TP Hồ Chí Minh,0.9
Chung cư,68,,,,,2,2,,,,,,10/05/2023,,,,Trịnh Đình Thảo,Phường Hòa Thạnh,Tân Phú,TP Hồ Chí Minh,2.45
Chung cư,59,,,,,2,1,,,,,,10/05/2023,,,,"200, Đường Số 9A",Xã Bình Hưng,Bình Chánh,TP Hồ Chí Minh,3.1
Chung cư,74,,,,,2,,,,,,,10/05/2023,,,,"62, 62 Đường Bà Hom",Phường 13,Quận 6,TP Hồ Chí Minh,1.195
Chung cư,150,,,,,3,,,,,,,10/05/2023,,,,Đường số 25,Phường An Phú,TP Thủ Đức,TP Hồ Chí Minh,6.6
Chung cư,59,,,,,2,2,,,Tây,,,10/05/2023,,,,ĐL Nguyễn Văn Linh,Thị trấn Tân Túc,Bình Chánh,TP Hồ Chí Minh,2.75
Chung cư,95,,,,,2,,,,,,,10/05/2023,,,,Hoa Sứ,Phường 7,Phú Nhuận,TP Hồ Chí Minh,5
Chung cư,102,,,,,2,3,,,,,,10/05/2023,,,,Đường Xa Lộ Hà Nội,Phường An Phú,TP Thủ Đức,TP Hồ Chí Minh,7.2
Chung cư,56,,,,,2,1,Đang chờ sổ,Không nội thất,,,,10/05/2023,,,,"629, Kinh Dương Vương",Phường An Lạc,Bình Tân,TP Hồ Chí Minh,1.6
Chung cư,175,,,,,4,,,,,,,10/05/2023,,,,Đường Mai Chí Thọ,Phường An Phú,TP Thủ Đức,TP Hồ Chí Minh,11
Chung cư,90,,,,,2,,,,,,,10/05/2023,,,,CMT8,Phường 10,Quận 3,TP Hồ Chí Minh,3.1
Chung cư,52,,,,,1,1,,,,,,10/05/2023,,,,Số 19,Xã Phong Phú,Bình Chánh,TP Hồ Chí Minh,1.84
Chung cư,88,,,,,2,2,,,Tây,,,10/05/2023,,,,"341, 341 Đường Cao Đạt",Phường 1,Quận 5,TP Hồ Chí Minh,3.1
Chung cư,55,,,,,1,1,,,Đông Bắc,Đông Bắc,,10/05/2023,,,,Đỗ Xuân Hợp,Phường Phước Long B,TP Thủ Đức,TP Hồ Chí Minh,1.93
Chung cư,56,,,,,1,1,Đang chờ sổ,Không nội thất,,,,10/05/2023,,,,Bát Nàn,Phường Thạnh Mỹ Lợi,TP Thủ Đức,TP Hồ Chí Minh,3.93
Chung cư,31,,,,,1,,,,,,,10/05/2023,,,,Cao Thắng,Phường 12,Quận 10,TP Hồ Chí Minh,1.45
Chung cư,79,,,,,2,2,,,Tây,,,10/05/2023,,,,"334, Tô Hiến Thành",Phường 14,Quận 10,TP Hồ Chí Minh,6.5
Chung cư,52,,,,,2,1,,,Tây,,,10/05/2023,,,,"Chung Cư Miếu Nỗi 18 Tầng, Vũ Huy Tấn",Phường 3,Bình Thạnh,TP Hồ Chí Minh,2.98
Chung cư,60,,,,,2,,,,,,,10/05/2023,,,,Đào Trinh Nhất,Phường Linh Tây,TP Thủ Đức,TP Hồ Chí Minh,1.7
Chung cư,115,,,,,3,2,,,Tây Nam,,,10/05/2023,,,,"Số 99, Nguyễn Thị Thập",Phường Tân Phong,Quận 7,TP Hồ Chí Minh,5.8
Chung cư,87,,,,,2,2,,,Nam,,,10/05/2023,,,,"33, Lương Minh Nguyệt",Phường Tân Thới Hòa,Tân Phú,TP Hồ Chí Minh,3.95
Chung cư,59,,,,,2,1,,,Tây Bắc,Đông Nam,,10/05/2023,,,,Võ Chí Công,Phường Thạnh Mỹ Lợi,TP Thủ Đức,TP Hồ Chí Minh,1.4
Chung cư,60,,,,,2,1,,,,,,10/05/2023,,,,Võ Văn Kiệt,Phường An Lạc,Bình Tân,TP Hồ Chí Minh,3.2
Chung cư,71.55,,,,,2,2,Đã có sổ,Có nội thất,,,,10/05/2023,,,,"Số 8, Gò Dưa",Phường Hiệp Bình Phước,TP Thủ Đức,TP Hồ Chí Minh,1.97
Chung cư,57,,,,,2,,Đã có sổ,,,,,10/05/2023,,,,Nguyễn Văn Linh,Xã Bình Hưng,Bình Chánh,TP Hồ Chí Minh,1.55
Chung cư,65,,,,,2,2,,,,,,10/05/2023,,,,Tô Ký,Phường Trung Mỹ Tây,Quận 12,TP Hồ Chí Minh,2.4
Chung cư,50,,,,,1,1,,,Tây Bắc,Tây Bắc,,10/05/2023,,,,"144Đ, Đường Nam Hoà",Phường Phước Long A,TP Thủ Đức,TP Hồ Chí Minh,1.28
Chung cư,55,,,,,2,2,,,Đông Nam,,,10/05/2023,,,,"36, Đường Mai Chí Thọ",Phường An Phú,TP Thủ Đức,TP Hồ Chí Minh,2.65
Chung cư,70,,,,,2,2,,,Tây,Đông Nam,,10/05/2023,,,,"Số 102, Bình Thọ",Phường Bình Thọ,TP Thủ Đức,TP Hồ Chí Minh,3.3
Chung cư,86,,,,,3,,Đã có sổ,,Nam,Bắc,,10/05/2023,,,,"47, Tân Thới Hòa",Phường Tân Thới Hòa,Tân Phú,TP Hồ Chí Minh,3.68
Chung cư,85.03,,,,,3,2,,,Đông Nam,Tây Bắc,,10/05/2023,,,,"196, Cao Lỗ",Phường 4,Quận 8,TP Hồ Chí Minh,3.29
Chung cư,88,,,,,2,,,,Đông Nam,Đông Nam,,10/05/2023,,,,"7/28, Thành Thái",Phường 14,Quận 10,TP Hồ Chí Minh,4.9
Chung cư,70,,,,,2,2,,Có nội thất,,,,10/05/2023,,,,Bạch Đằng,Phường 2,Tân Bình,TP Hồ Chí Minh,0.01
Chung cư,54.82,,,,,1,,Đang chờ sổ,,,,,10/05/2023,,,,D1,Phường Phước Long B,TP Thủ Đức,TP Hồ Chí Minh,2.1
Chung cư,85,,,,,3,2,,,Nam,Bắc,,10/05/2023,,,,"196, Cao Lỗ",Phường 4,Quận 8,TP Hồ Chí Minh,3.5
Chung cư,88,,,,,2,2,,,Nam,Nam,,10/05/2023,,,,"130-132, Hồng Hà",Phường 9,Phú Nhuận,TP Hồ Chí Minh,6
Chung cư,180,,,,,5,5,,,Đông,Nam,,10/05/2023,,,,"208, Nguyễn Hữu Cảnh",Phường 22,Bình Thạnh,TP Hồ Chí Minh,9
Chung cư,90,,,,,2,,,,,,,10/05/2023,,,,Long Thạnh Mỹ,Phường Long Bình,TP Thủ Đức,TP Hồ Chí Minh,6.333333333
Chung cư,71,,,,,2,2,,,,,,10/05/2023,,,,Đường An Dương Vương,Phường An Lạc,Bình Tân,TP Hồ Chí Minh,4
Chung cư,64,,,,,2,2,,,Đông,Tây Nam,,10/05/2023,,,,"89, Hoàng Quốc",Phường Phú Thuận,Quận 7,TP Hồ Chí Minh,2.9
Chung cư,86,,,,,2,2,Đã có sổ,,,,,10/05/2023,,,,267B Ba Tơ,Phường 7,Quận 8,TP Hồ Chí Minh,1.38
Chung cư,51,,,,,3,2,,,,,,10/05/2023,,,,võ văn kiệt,Phường An Lạc,Bình Tân,TP Hồ Chí Minh,2.6
Chung cư,50,,,,,2,2,,,Đông,,,10/05/2023,,,,Võ Văn Kiệt,Phường 16,Quận 8,TP Hồ Chí Minh,2
Chung cư,116,,,,,3,2,,,,,,10/05/2023,,,,Lê Đại Hành,Phường 15,Quận 11,TP Hồ Chí Minh,6.95
Chung cư,65,,,,,2,2,,,,,,10/05/2023,,,,Đường An Dương Vương,Phường An Lạc,Bình Tân,TP Hồ Chí Minh,3.1
Chung cư,52,,,,,2,2,,,,,,10/05/2023,,,,Nguyễn Thị Định,Phường Cát Lái,TP Thủ Đức,TP Hồ Chí Minh,1.895
Chung cư,130,,,,,3,2,,,,,,10/05/2023,,,,"Lô M8, Phú Mỹ Hưng",Phường Tân Phú,Quận 7,TP Hồ Chí Minh,13
Chung cư,87,,,,,3,2,,,Tây Bắc,,,10/05/2023,,,,Tạ Quang Bửu,Phường 5,Quận 8,TP Hồ Chí Minh,4.5
Chung cư,77,,,,,2,2,,Có nội thất,,,,10/05/2023,,,,Vườn Lài,Phường Phú Thọ Hòa,Tân Phú,TP Hồ Chí Minh,2.5
Chung cư,80,,,,,2,2,,,Đông Bắc,,,10/05/2023,,,,Nguyễn Văn Linh,Phường Tân Phong,Quận 7,TP Hồ Chí Minh,5.3
Chung cư,87,,,,,2,,Đã có sổ,Có nội thất,,,,10/05/2023,,,,17,Phường Hiệp Bình Chánh,TP Thủ Đức,TP Hồ Chí Minh,3.49
Chung cư,54,,,,,1,1,Đã có sổ,,,,,10/05/2023,,,,Đường Phạm Viết Chánh,Phường 19,Bình Thạnh,TP Hồ Chí Minh,2.45
Chung cư,150,,,,,3,3,,,Tây Nam,,,10/05/2023,,,,"854-856, Tạ Quang Bửu",Phường 5,Quận 8,TP Hồ Chí Minh,4.4
Chung cư,82,,,,,2,2,Đã có sổ,,,,,10/05/2023,,,,Nơ Trang Long,Phường 13,Bình Thạnh,TP Hồ Chí Minh,3.2
Chung cư,85,,,,,2,,,,,,,10/05/2023,,,,Đường Phan Huy Ích,Phường 15,Tân Bình,TP Hồ Chí Minh,2.5
Chung cư,47,,,,,1,1,Đã có sổ,Có nội thất,,,,10/05/2023,,,,Đường Nguyễn Hoàng,Phường An Phú,TP Thủ Đức,TP Hồ Chí Minh,2.2
Chung cư,67,,,,,2,2,Đang chờ sổ,Không nội thất,,,,10/05/2023,,,,"Số 4, Đào Trí",Phường Phú Thuận,Quận 7,TP Hồ Chí Minh,2.05
Chung cư,52,,,,,2,2,,,Đông,Bắc,,10/05/2023,,,,Đường Trần Phú,Phường 7,Quận 5,TP Hồ Chí Minh,1.8
Chung cư,32,,,,,1,1,,,,,,10/05/2023,,,,"228, Bàu Cát 7",Phường 14,Tân Bình,TP Hồ Chí Minh,1.5
Chung cư,38.02,,,,,1,1,,,Bắc,,,10/05/2023,,,,Xa Lộ Đại Hàn,Phường Tam Bình,TP Thủ Đức,TP Hồ Chí Minh,1.2
Chung cư,88,,,,,2,2,,,,,,10/05/2023,,,,"10, Mai Chí Thọ",Phường An Lợi Đông,TP Thủ Đức,TP Hồ Chí Minh,7.3
Chung cư,55,,,,,2,1,,,Đông Bắc,Tây Nam,,10/05/2023,,,,D6,Phường Bình Chiểu,TP Thủ Đức,TP Hồ Chí Minh,1.7
Chung cư,72,,,,,2,2,,,,,,10/05/2023,,,,Số 184 đường Trần Văn Kiểu,Phường 10,Quận 6,TP Hồ Chí Minh,3.85
Chung cư,139,,,,,3,2,Đã có sổ,,Đông Nam,Đông Nam,,10/05/2023,,,,Thái Thuận,Phường An Phú,TP Thủ Đức,TP Hồ Chí Minh,5.2
Chung cư,115,,,,,3,2,,,,,,10/05/2023,,,,"117, Nguyễn Đình Chiểu",Phường Võ Thị Sáu,Quận 3,TP Hồ Chí Minh,16.5
Chung cư,75,,,,,2,2,Đã có sổ,,,,,10/05/2023,,,,"7A, Thoại Ngọc Hầu",Phường Hòa Thạnh,Tân Phú,TP Hồ Chí Minh,3.9
Chung cư,56,,,,,2,1,,,Đông Bắc,Đông Nam,,10/05/2023,,,,"7/28, Thành Thái",Phường 14,Quận 10,TP Hồ Chí Minh,3.9
Chung cư,70,,,,,2,2,,,Đông,,,10/05/2023,,,,"312, Lạc Long Quân",Phường 5,Quận 11,TP Hồ Chí Minh,2.6
Chung cư,80,,,,,2,2,,,Nam,Nam,,10/05/2023,,,,"Lô 13E, 7",Xã Phong Phú,Bình Chánh,TP Hồ Chí Minh,2.05
Chung cư,54.63,,,,,2,2,,,,,,10/05/2023,,,,Cát Lái,Phường Cát Lái,TP Thủ Đức,TP Hồ Chí Minh,2.402357
Chung cư,80,,,,,2,2,,,Bắc,,,10/05/2023,,,,"B1/4/6, Đường 1",Phường An Lạc,Bình Tân,TP Hồ Chí Minh,2
Chung cư,71,,,,,2,2,,,,,,10/05/2023,,,,Nguyễn Hữu Thọ,Xã Phước Kiển,Nhà Bè,TP Hồ Chí Minh,3.3
Chung cư,75,,,,,2,,,,,,,10/05/2023,,,,Cộng Hòa,Phường 12,Tân Bình,TP Hồ Chí Minh,3.5
Chung cư,54,,,,,1,1,,,Đông Nam,Tây Bắc,,10/05/2023,,,,"208, Nguyễn Hữu Cảnh",Phường 22,Bình Thạnh,TP Hồ Chí Minh,3.6
Chung cư,48,,,,,1,1,,,,,,10/05/2023,,,,Nguyễn Xiển,Phường Long Thạnh Mỹ,TP Thủ Đức,TP Hồ Chí Minh,1.7
Chung cư,30,,,,,1,1,Đang chờ sổ,,,,,10/05/2023,,,,Cô Giang,Phường Cô Giang,Quận 1,TP Hồ Chí Minh,3.2
Chung cư,70,,,,,2,,,,,,,10/05/2023,,,,Đường Phạm Văn Hai,Phường 3,Tân Bình,TP Hồ Chí Minh,3.2
Chung cư,52,,,,,2,1,,,Tây Bắc,,,10/05/2023,,,,Đường Hồ Văn Huê,Phường 9,Phú Nhuận,TP Hồ Chí Minh,2.5
Chung cư,52,,,,,2,1,,,Tây,,,10/05/2023,,,,"Chung Cư Miếu Nỗi 18 Tầng, Vũ Huy Tấn",Phường 3,Bình Thạnh,TP Hồ Chí Minh,2.98
Chung cư,88,,,,,2,,,,,,,10/05/2023,,,,Phan Đăng Lưu,Phường 1,Phú Nhuận,TP Hồ Chí Minh,4.6
Chung cư,66,,,,,2,2,Đã có sổ,,,,,10/05/2023,,,,"Lô B, Đường Số 1",Phường 10,Tân Bình,TP Hồ Chí Minh,2.55
Chung cư,52,,,,,1,1,,,Tây,Đông Bắc,,10/05/2023,,,,Trịnh Quang Nghị,Xã Phong Phú,Bình Chánh,TP Hồ Chí Minh,1.69
Chung cư,120,,,,,6,,Đã có sổ,Có nội thất,,,,10/05/2023,,,,Cách Mạng Tháng Tám,Phường 4,Quận 3,TP Hồ Chí Minh,7.8
Chung cư,75,,,,,2,1,Đã có sổ,,,,,10/05/2023,,,,"Chung cư 1, Bàu Cát Đồng Đen",Phường 14,Tân Bình,TP Hồ Chí Minh,1.2
Chung cư,38.6,,,,,2,1,,,Đông,,,10/05/2023,,,,"04.19, Đường Bình Đông",Phường 14,Quận 8,TP Hồ Chí Minh,1.1
Chung cư,42,,,,,1,1,,,Đông Bắc,,,10/05/2023,,,,Nguyễn Hữu Thọ,Phường Tân Hưng,Quận 7,TP Hồ Chí Minh,2.1
Chung cư,60,,,,,2,2,Đã có sổ,,,,,10/05/2023,,,,"02 lô B, Đường số 23",Phường Hiệp Bình Chánh,TP Thủ Đức,TP Hồ Chí Minh,3.5
Chung cư,65,,,,,2,2,,,Tây,,,10/05/2023,,,,"09, Tên Lửa",Phường Bình Trị Đông,Bình Tân,TP Hồ Chí Minh,3.6
Chung cư,68,,,,,2,2,,,Đông Nam,Đông Nam,,10/05/2023,,,,"523A, Đỗ Xuân Hợp",Phường Phước Long B,TP Thủ Đức,TP Hồ Chí Minh,2.69
Chung cư,56,,,,,2,2,,,,,,10/05/2023,,,,"HQC Block 1, Nguyễn Văn Linh",Xã An Phú Tây,Bình Chánh,TP Hồ Chí Minh,1.03
Chung cư,64,,,,,2,2,,,Nam,,,10/05/2023,,,,"312, Lạc Long Quân",Phường 5,Quận 11,TP Hồ Chí Minh,2.95
Chung cư,79,,,,,2,2,,,,,,10/05/2023,,,,"208, Nguyễn Hữu Cảnh",Phường 22,Bình Thạnh,TP Hồ Chí Minh,2.459
Chung cư,55.5,,,,,2,1,,,,,,10/05/2023,,,,Quốc lộ 1A,Phường Tân Tạo A,Bình Tân,TP Hồ Chí Minh,1.5
Chung cư,75,,,,,3,2,,,Đông Nam,Tây Bắc,,10/05/2023,,,,"lô c2, Đồng Văn Cống",Phường Thạnh Mỹ Lợi,TP Thủ Đức,TP Hồ Chí Minh,0.026
Chung cư,48,,,,,2,1,,,Đông Nam,Đông,,10/05/2023,,,,Định Liệt,Phường Phú Thọ Hòa,Tân Phú,TP Hồ Chí Minh,1.95
Chung cư,59,,,,,2,2,,,,,,10/05/2023,,,,Tân Túc,Thị trấn Tân Túc,Bình Chánh,TP Hồ Chí Minh,2.05
Chung cư,75,,,,,2,2,,,,,,10/05/2023,,,,Bình Trưng Đông,Phường Bình Trưng Đông,TP Thủ Đức,TP Hồ Chí Minh,2.3
Chung cư,65,,,,,2,2,,,Bắc,Tây,,10/05/2023,,,,Đường Thoại Ngọc Hầu,Phường Hòa Thạnh,Tân Phú,TP Hồ Chí Minh,1.75
Chung cư,54,,,,,1,1,,,,,,10/05/2023,,,,KĐT Vinhomes Grand Park,Phường Long Thạnh Mỹ,TP Thủ Đức,TP Hồ Chí Minh,3.3
Chung cư,62,,,,,2,2,,,Đông,,,10/05/2023,,,,Nguyễn Văn Linh,Xã An Phú Tây,Bình Chánh,TP Hồ Chí Minh,1.1
Chung cư,88.5,,,,,2,2,,,,,,10/05/2023,,,,"38, Đường cây keo",Phường Tam Bình,TP Thủ Đức,TP Hồ Chí Minh,2.2
Chung cư,73,,,,,2,2,,,,,,10/05/2023,,,,Nguyễn Xiển,Phường Long Bình,TP Thủ Đức,TP Hồ Chí Minh,4.6
Chung cư,30,,,,,1,,,,,,,10/05/2023,,,,"601, Tô Ngọc Vân",Phường Tam Bình,TP Thủ Đức,TP Hồ Chí Minh,1.25
Chung cư,80,,,,,2,1,,,,,,10/05/2023,,,,"Chung cư C7, Đường Man Thiện",Phường Tăng Nhơn Phú A,TP Thủ Đức,TP Hồ Chí Minh,2.3
Chung cư,86,,,,,2,2,,,Nam,Bắc,,10/05/2023,,,,"171A, Hoàng Hoa Thám",Phường 13,Tân Bình,TP Hồ Chí Minh,4.2
Chung cư,61,,,,,2,2,,,Tây,Đông,,10/05/2023,,,,Hoàng Hoa Thám,Phường 13,Tân Bình,TP Hồ Chí Minh,3.3
Chung cư,90,,,,,2,1,Đã có sổ,,,,,10/05/2023,,,,"18, Phan Chu Trinh",Phường 2,Bình Thạnh,TP Hồ Chí Minh,4.25
Chung cư,85,,,,,2,2,Đã có sổ,Có nội thất,,,,10/05/2023,,,,Đường Ba Tơ,Phường 7,Quận 8,TP Hồ Chí Minh,2.2
Chung cư,90,,,,,2,2,Đã có sổ,Có nội thất,,,,10/05/2023,,,,Phạm Văn Hai,Xã Phạm Văn Hai,Bình Chánh,TP Hồ Chí Minh,0.86
Chung cư,66,,,,,2,2,,,Nam,Bắc,,10/05/2023,,,,Đường Lý Chiêu Hoàng,Phường 10,Quận 6,TP Hồ Chí Minh,
Chung cư,65,,,,,2,2,,,Đông,Đông,,10/05/2023,,,,An Dương Vương,Phường An Lạc,Bình Tân,TP Hồ Chí Minh,0.055
Chung cư,39,,,,,1,,,,,,,10/05/2023,,,,D1,Phường Tân Hưng,Quận 7,TP Hồ Chí Minh,1.55
Chung cư,79,,,,,2,2,,,,,,10/05/2023,,,,Linh Đông,Phường Linh Đông,TP Thủ Đức,TP Hồ Chí Minh,2.7
Chung cư,73.9,,,,,2,2,,,,,,10/05/2023,,,,Thái Thuận,Phường An Phú,TP Thủ Đức,TP Hồ Chí Minh,2.88
Chung cư,52,,,,,2,1,,,Tây,,,10/05/2023,,,,"Chung Cư Miếu Nỗi 18 Tầng, Vũ Huy Tấn",Phường 3,Bình Thạnh,TP Hồ Chí Minh,2.98
Chung cư,30,,,,,2,1,Đã có sổ,Không nội thất,,,,10/05/2023,,,,"102/19-21, Trần Tuấn Khải",Phường 5,Quận 5,TP Hồ Chí Minh,1.65
Chung cư,55,,,,,2,1,,,Tây Bắc,,,10/05/2023,,,,"Số 383, Nguyễn Duy Trinh",Phường Bình Trưng Tây,TP Thủ Đức,TP Hồ Chí Minh,2.28
